id,airport_ref,airport_ident,length_ft,width_ft,surface
252258,22597,MY23,3000,1000,Water
268204,22600,MY26,50,50,Concrete
268205,22603,MY30,60,60,Concrete
248977,22604,MY32,10000,200,Water
255704,22605,MY33,3500,200,Water
255705,22605,MY33,3500,200,Water
252105,22606,MY34,3000,200,Water
252106,22606,MY34,2800,200,Water
252107,22606,MY34,2500,200,Water
264217,45491,MY37,2000,80,Grass
257111,22609,MY38,4000,1000,Water
257112,22609,MY38,4700,1000,Water
254854,22614,MY47,2100,40,Gravel
244658,22620,MY55,4200,60,Asphalt
264087,45484,MY76,5600,1000,Water
268208,22634,MY77,120,100,Concrete
268209,22636,MY79,44,44,Concrete
252956,22639,MY83,3500,900,Water
252957,22639,MY83,7000,900,Water
268210,22640,MY84,50,50,Concrete
253196,22642,MY86,4000,1600,Water
268213,22647,MY91,42,42,Concrete
264143,45486,MY93,5000,300,Water
249522,22651,MY96,4000,3000,Water
233655,4925,MYAF,4355,100,Asphalt
233659,4926,MYAK,5300,100,Asphalt
233646,4927,MYAM,4998,100,Asphalt
233648,4929,MYAP,5000,150,Asphalt
233670,4930,MYAS,4500,100,Asphalt
233649,4931,MYAT,7001,150,Asphalt
233644,4935,MYBS,5409,100,Asphalt
233652,4936,MYCA,7015,150,Asphalt
233667,4937,MYCB,5050,100,Asphalt
233661,4938,MYCI,4061,60,Asphalt
233663,4939,MYEF,7051,150,Asphalt
233672,4940,MYEG,5000,90,Asphalt
233660,4941,MYEH,6020,100,Asphalt
233662,4942,MYEM,8024,150,Asphalt
233669,4943,MYEN,3000,60,Asphalt
233657,4944,MYER,7213,150,Asphalt
233656,4946,MYGF,11019,151,Asphalt
233647,4947,MYIG,7016,89,Asphalt
233645,4948,MYLD,4000,100,Asphalt
233651,4949,MYLS,4000,75,Asphalt
233671,4950,MYMM,7297,150,Asphalt
233664,4951,MYNN,8273,150,Asphalt
233665,4951,MYNN,11353,150,Asphalt
233673,4952,MYRD,3800,75,Asphalt
233643,4953,MYRP,4500,100,Asphalt
233653,4954,MYSM,8000,150,Asphalt
233684,4956,MZBZ,7100,150,Asphalt
270842,22657,N01,65,65,Concrete
264316,45542,N02,55,55,Concrete
264121,45545,N17,5150,60,Asphalt
248572,4655,N20,2450,50,Gravel
268215,22673,N33,490,75,Concrete
268216,22674,N39,80,40,Concrete
250301,22722,NA60,2600,60,Concrete
268220,22742,NBV,390,296,Concrete
268221,22747,NC04,40,40,Concrete
242223,22749,NC06,4600,75,Asphalt
268222,22750,NC07,50,50,Concrete
244161,22755,NC12,5815,75,Asphalt
243353,22762,NC19,3400,50,Asphalt
241956,22767,NC25,3000,30,Asphalt
268224,22775,NC33,50,50,Concrete
268225,22780,NC38,55,55,Concrete
268226,22783,NC41,30,30,Concrete
268227,22788,NC46,50,50,Concrete
268228,22793,NC51,90,90,Concrete
268229,22795,NC53,150,150,Concrete
268231,22799,NC57,60,60,Concrete
268232,22802,NC60,50,50,Concrete
268233,22804,NC62,115,115,Concrete
264511,45688,NC67,2600,100,Grass
268234,22809,NC68,50,50,Concrete
264683,45687,NC74,122,122,Concrete
268236,22823,NC83,90,90,Concrete
268238,22825,NC85,30,10,Concrete
240869,22826,NC86,3300,25,Asphalt
268239,22828,NC88,50,50,Concrete
268240,22829,NC89,50,50,Concrete
268241,22830,NC90,40,30,Concrete
268242,22831,NC91,100,100,Concrete
268243,22831,NC91,100,100,Concrete
268244,22832,NC92,60,60,Concrete
268245,22834,NC94,70,70,Concrete
268246,22835,NC95,100,100,Concrete
268247,22836,NC96,70,70,Concrete
268248,22838,NC98,70,70,Concrete
235440,4957,NCAI,4555,180,Coral
235441,4957,NCAI,5920,100,Asphalt
235439,4958,NCRG,7638,150,Concrete
268250,22841,NCY,100,100,Concrete
268251,22847,ND11,80,80,Concrete
268252,22856,ND27,20,20,Concrete
268254,22859,ND30,70,50,Concrete
268256,22871,ND45,40,40,Concrete
268257,22872,ND46,30,30,Concrete
268258,22874,ND48,30,30,Concrete
268259,22876,ND50,50,50,Concrete
268260,22891,ND81,80,80,Concrete
268261,22902,NE02,40,40,Concrete
248378,22906,NE08,2600,50,Gravel
268264,22911,NE14,50,50,Concrete
268265,22913,NE16,30,30,Concrete
268266,22921,NE28,50,50,Concrete
240038,22923,NE30,3000,20,Asphalt
268267,22925,NE32,30,30,Concrete
268268,22933,NE41,48,48,Concrete
249417,22946,NE56,2680,50,Concrete
268270,22949,NE60,30,30,Concrete
268272,22953,NE68,30,60,Concrete
268273,22955,NE71,50,50,Concrete
268274,22957,NE76,45,45,Concrete
268276,22962,NE84,40,40,Concrete
268277,22968,NE90,45,45,Concrete
235777,4959,NFFN,10739,150,Asphalt
235778,4959,NFFN,7007,150,Asphalt
235776,4960,NFNA,6129,100,Asphalt
235779,4961,NFNL,3521,98,Asphalt
314132,31024,NFTE,2650,65,Asphalt
239206,4962,NFTF,8795,147,Asphalt
327508,44578,NG-0003,10827,148,Asphalt
323085,32192,NG-QRW,6868,98,Asphalt
237287,4973,NGTE,3365,103,Coral
322645,322644,NH08,60,60,Concrete
270846,22973,NH09,40,40,Concrete
268278,22979,NH19,40,50,Concrete
268286,22989,NH33,100,100,Concrete
268287,22990,NH34,60,40,Concrete
268288,22991,NH35,20,20,Concrete
268289,22992,NH37,45,45,Concrete
268291,22997,NH42,25,25,Concrete
268293,23000,NH45,120,60,Concrete
268296,23005,NH51,15,15,Concrete
268297,23006,NH52,50,50,Concrete
268298,23007,NH53,100,60,Concrete
268300,23009,NH56,60,60,Concrete
268303,23012,NH59,30,30,Concrete
268304,23012,NH59,30,30,Concrete
268305,23012,NH59,30,30,Concrete
268306,23015,NH62,33,25,Concrete
268307,23016,NH63,10,10,Concrete
268308,23018,NH65,75,75,Gravel
250800,23021,NH68,4000,250,Water
268310,23023,NH70,17,17,Concrete
255327,23024,NH71,4500,200,Water
255328,23024,NH71,4500,200,Water
268320,23037,NH85,15,15,Concrete
268321,23039,NH87,25,25,Concrete
268322,23041,NH91,15,15,Concrete
264052,45529,NH96,1500,150,Grass
237873,4974,NIUE,7660,148,Asphalt
255670,23046,NJ00,5500,150,Water
268333,23062,NJ17,62,61,Concrete
268334,23064,NJ19,50,50,Concrete
247843,23065,NJ20,1800,100,Gravel
247842,23065,NJ20,1800,100,Gravel
247844,23065,NJ20,1800,100,Gravel
240876,23069,NJ24,1800,150,Concrete
268346,23086,NJ41,50,50,Concrete
268360,23121,NJ76,75,75,Concrete
268364,23130,NJ85,45,45,Concrete
268365,23132,NJ87,64,48,Concrete
255774,23144,NK0,15000,4000,Water
257408,23155,NK13,3000,150,Water
268376,23156,NK14,50,50,Concrete
254298,23157,NK15,7000,500,Water
264490,45674,NK17,2100,100,Grass
264684,45666,NK23,50,50,Concrete
264537,45660,NK26,3200,100,Grass
255741,23166,NK30,5000,500,Water
255742,23166,NK30,5000,500,Water
268379,23168,NK32,40,40,Concrete
268382,23171,NK37,80,80,Concrete
268384,23173,NK39,96,96,Concrete
268387,23176,NK42,100,100,Concrete
268389,23180,NK48,40,40,Concrete
268391,23182,NK50,190,144,Concrete
268395,23189,NK58,60,60,Concrete
253206,23190,NK59,6800,700,Water
253238,23191,NK60,12100,1500,Water
253239,23191,NK60,4200,3000,Water
268396,23192,NK61,167,93,Concrete
268402,23203,NK77,50,50,Concrete
268404,23206,NK80,78,40,Concrete
268405,23210,NK84,40,36,Concrete
268406,23211,NK85,50,40,Concrete
268408,23215,NK90,100,48,Concrete
268409,23217,NK92,100,100,Concrete
310143,299528,NL-0041,3149,492,Grass
327466,316547,NLH,11155,164,Concrete
246218,4975,NLWW,6890,148,Asphalt
270848,23220,NM00,40,40,Concrete
249458,23229,NM09,4000,100,Gravel
240242,23243,NM24,3000,45,Asphalt
249569,23245,NM26,2600,100,Gravel
